02:51:27 | INFO     | Main              | === BIPD 시스템 로깅 시작 ===
02:51:27 | INFO     | Main              | 로그 파일: /Users/reo/Documents/Repositories/FinFlow/finflow-BIPD/bipd/logs/20250816_025127/bipd_training.log
02:51:27 | INFO     | Main              | 타임스탬프: 20250816_025127
02:51:27 | INFO     | Main              | ==================================================
02:51:27 | DEBUG    | Main              | ================================================================================
02:51:27 | DEBUG    | Main              | BIPD (Behavioral Immune Portfolio Defense) 시스템 시작
02:51:27 | DEBUG    | Main              | ================================================================================
02:51:27 | DEBUG    | Main              | 설정 요약:
02:51:27 | DEBUG    | Main              |   - 종목: ['MMM', 'AXP', 'AMGN', 'AMZN', 'AAPL', 'BA', 'CAT', 'CVX', 'CSCO', 'KO', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'CRM', 'SHW', 'TRV', 'UNH', 'VZ', 'V', 'WMT']
02:51:27 | DEBUG    | Main              |   - 훈련기간: 2008-01-01 ~ 2020-12-31
02:51:27 | DEBUG    | Main              |   - 테스트기간: 2021-01-01 ~ 2024-12-31
02:51:27 | DEBUG    | Main              |   - 에피소드: 1000개
02:51:27 | DEBUG    | Main              |   - 초기자본: 1,000,000원
02:51:27 | INFO     | DataLoader        | 캐시에서 데이터를 로드했습니다: MMM_AXP_AMGN_AMZN_AAPL_BA_CAT_CVX_CSCO_KO_DIS_GS_HD_HON_IBM_JNJ_JPM_MCD_MRK_MSFT_NKE_NVDA_PG_CRM_SHW_TRV_UNH_VZ_V_WMT_2008-01-01_2024-12-31.pkl
02:51:27 | INFO     | DataLoader        | 데이터 분할 완료: 훈련=3221일, 테스트=1004일
02:51:27 | DEBUG    | Main              | 데이터 로드 완료:
02:51:27 | DEBUG    | Main              |   - 훈련 데이터: 3221 거래일
02:51:27 | DEBUG    | Main              |   - 테스트 데이터: 1004 거래일
02:51:27 | DEBUG    | Main              |   - 종목 수: 30개
02:51:27 | INFO     | FeatureExtractor  | 특성 추출기가 초기화되었습니다. 윈도우=20
02:51:27 | INFO     | Environment       | 포트폴리오 환경이 초기화되었습니다. 자산수=30, 최대스텝=3200, 초기자본=1,000,000
02:51:27 | INFO     | Environment       | 포트폴리오 환경이 초기화되었습니다. 자산수=30, 최대스텝=983, 초기자본=1,000,000
02:51:27 | INFO     | TCell             | T-Cell이 초기화되었습니다. 오염율=0.1, 민감도=1.0
02:51:28 | INFO     | BCell-volatility  | volatility B-Cell이 초기화되었습니다. 상태차원=43, 행동차원=30
02:51:28 | INFO     | BCell-correlation | correlation B-Cell이 초기화되었습니다. 상태차원=43, 행동차원=30
02:51:28 | INFO     | BCell-momentum    | momentum B-Cell이 초기화되었습니다. 상태차원=43, 행동차원=30
02:51:28 | INFO     | BCell-defensive   | defensive B-Cell이 초기화되었습니다. 상태차원=43, 행동차원=30
02:51:28 | INFO     | BCell-growth      | growth B-Cell이 초기화되었습니다. 상태차원=43, 행동차원=30
02:51:28 | INFO     | MemoryCell        | Memory Cell이 초기화되었습니다. 용량=500, 임베딩차원=32
02:51:28 | INFO     | ImmuneSystem      | 면역 포트폴리오 시스템이 초기화되었습니다. 자산수=30, 상태차원=43, B-Cell=5개
02:51:28 | INFO     | Trainer           | BIPD 훈련자가 초기화되었습니다. 훈련데이터=3221일, 테스트데이터=1004일
02:51:28 | INFO     | Trainer           | 시각화 결과 저장 위치: /Users/reo/Documents/Repositories/FinFlow/finflow-BIPD/bipd/logs/20250816_025127/visualizations
02:51:28 | DEBUG    | Main              | BIPD 훈련자 초기화 완료
02:51:28 | INFO     | Trainer           | BIPD 시스템 훈련을 시작합니다. 1000개 에피소드
02:51:28 | INFO     | Trainer           | T-Cell 사전 훈련을 시작합니다.
02:51:28 | INFO     | FeatureExtractor  | 배치 특성 추출을 시작합니다: 3221 거래일
02:52:28 | INFO     | FeatureExtractor  | 배치 특성 추출 완료: (3201, 12)
02:52:28 | INFO     | TCell             | T-Cell 학습 완료: 샘플수=3201, 정상비율=89.97%
02:52:28 | INFO     | ImmuneSystem      | T-Cell 학습이 완료되었습니다.
02:52:28 | INFO     | Trainer           | T-Cell 사전 훈련 완료: 3201개 샘플 학습
02:52:28 | INFO     | Trainer           | ========================= 에피소드 1/1,000 시작 =========================
02:52:28 | DEBUG    | Trainer           | 에피소드 1 시작: 초기 상태 크기=43, 환경 최대 스텝=3200
02:52:29 | DEBUG    | ImmuneSystem      | 의사결정 #50: 위기수준=0.675, 선택전략=defensive, 메모리=True
02:52:30 | DEBUG    | ImmuneSystem      | 의사결정 #100: 위기수준=0.843, 선택전략=volatility, 메모리=True
02:52:30 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=100, 보상=-6.7681, 메모리=100개
02:52:32 | DEBUG    | ImmuneSystem      | 의사결정 #150: 위기수준=1.000, 선택전략=volatility, 메모리=True
02:52:34 | DEBUG    | ImmuneSystem      | 의사결정 #200: 위기수준=1.000, 선택전략=volatility, 메모리=True
02:52:34 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=200, 보상=-10.0000, 메모리=200개
02:52:35 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 1회 (0.4%), 총 검증 241회
02:52:36 | DEBUG    | ImmuneSystem      | 의사결정 #250: 위기수준=1.000, 선택전략=volatility, 메모리=True
02:52:36 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=37.6%, 평균 신뢰도=0.987
02:52:38 | DEBUG    | ImmuneSystem      | 의사결정 #300: 위기수준=0.583, 선택전략=correlation, 메모리=True
02:52:38 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=300, 보상=0.3091, 메모리=300개
02:52:40 | DEBUG    | ImmuneSystem      | 의사결정 #350: 위기수준=0.477, 선택전략=correlation, 메모리=True
02:52:42 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=52.6%, 평균 신뢰도=0.990
02:52:43 | DEBUG    | ImmuneSystem      | 의사결정 #400: 위기수준=0.475, 선택전략=correlation, 메모리=True
02:52:43 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=400, 보상=10.0000, 메모리=400개
02:52:46 | DEBUG    | ImmuneSystem      | 의사결정 #450: 위기수준=0.603, 선택전략=defensive, 메모리=True
02:52:47 | DEBUG    | BCell-volatility  | [volatility] 업데이트 100: Actor 손실=-2.0489, Critic 손실=56.2332, 탐험률=0.545
02:52:47 | DEBUG    | BCell-correlation | [correlation] 업데이트 100: Actor 손실=-0.9950, Critic 손실=56.0092, 탐험률=0.545
02:52:47 | DEBUG    | BCell-momentum    | [momentum] 업데이트 100: Actor 손실=-1.8783, Critic 손실=55.1049, 탐험률=0.545
02:52:47 | DEBUG    | BCell-defensive   | [defensive] 업데이트 100: Actor 손실=-0.4286, Critic 손실=56.2582, 탐험률=0.545
02:52:47 | DEBUG    | BCell-growth      | [growth] 업데이트 100: Actor 손실=-1.6648, Critic 손실=57.2671, 탐험률=0.545
02:52:49 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=60.6%, 평균 신뢰도=0.991
02:52:49 | DEBUG    | ImmuneSystem      | 의사결정 #500: 위기수준=0.471, 선택전략=correlation, 메모리=True
02:52:49 | DEBUG    | MemoryCell        | 메모리 저장: 500개 경험 보유 (총 500개 저장됨)
02:52:49 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=500, 보상=10.0000, 메모리=500개
02:52:53 | DEBUG    | ImmuneSystem      | 의사결정 #550: 위기수준=0.481, 선택전략=correlation, 메모리=True
02:52:53 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 3회 (0.5%), 총 검증 553회
02:52:56 | DEBUG    | ImmuneSystem      | 의사결정 #600: 위기수준=0.718, 선택전략=defensive, 메모리=True
02:52:56 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=600, 보상=-10.0000, 메모리=500개
02:52:59 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=62.3%, 평균 신뢰도=0.991
02:52:59 | DEBUG    | ImmuneSystem      | 의사결정 #650: 위기수준=0.471, 선택전략=correlation, 메모리=True
02:53:00 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 8회 (1.2%), 총 검증 661회
02:53:03 | DEBUG    | ImmuneSystem      | 의사결정 #700: 위기수준=0.468, 선택전략=correlation, 메모리=True
02:53:03 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=700, 보상=10.0000, 메모리=500개
02:53:06 | DEBUG    | ImmuneSystem      | 의사결정 #750: 위기수준=0.474, 선택전략=correlation, 메모리=True
02:53:06 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=66.1%, 평균 신뢰도=0.992
02:53:09 | DEBUG    | ImmuneSystem      | 의사결정 #800: 위기수준=0.809, 선택전략=volatility, 메모리=True
02:53:09 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=800, 보상=-10.0000, 메모리=500개
02:53:11 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 9회 (1.1%), 총 검증 827회
02:53:13 | DEBUG    | ImmuneSystem      | 의사결정 #850: 위기수준=0.750, 선택전략=defensive, 메모리=True
02:53:13 | DEBUG    | BCell-volatility  | [volatility] 업데이트 200: Actor 손실=-1.2699, Critic 손실=40.0955, 탐험률=0.330
02:53:13 | DEBUG    | BCell-correlation | [correlation] 업데이트 200: Actor 손실=-0.3708, Critic 손실=40.0111, 탐험률=0.330
02:53:13 | DEBUG    | BCell-momentum    | [momentum] 업데이트 200: Actor 손실=-1.5478, Critic 손실=36.6178, 탐험률=0.330
02:53:13 | DEBUG    | BCell-defensive   | [defensive] 업데이트 200: Actor 손실=-0.0293, Critic 손실=40.5797, 탐험률=0.330
02:53:13 | DEBUG    | BCell-growth      | [growth] 업데이트 200: Actor 손실=-0.8598, Critic 손실=40.2174, 탐험률=0.330
02:53:16 | DEBUG    | ImmuneSystem      | 의사결정 #900: 위기수준=0.485, 선택전략=correlation, 메모리=True
02:53:16 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=900, 보상=10.0000, 메모리=500개
02:53:18 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 25회 (2.7%), 총 검증 929회
02:53:18 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=63.9%, 평균 신뢰도=0.991
